Sample,DS001C_MRS_Blank_1_HILICMSneg_20231023.d,DS001C_MRS_Blank_2_HILICMSneg_20231023.d,DS001C_MRS_Blank_3_HILICMSneg_20231023.d,DS001C_MRS_Blank_4_HILICMSneg_20231023.d,DS001C_MRS_Blank_5_HILICMSneg_20231023.d,DS001C_MRS_Blank_6_HILICMSneg_20231023.d,DS001C_MRS_LGG_1_HILICMSneg_20231023.d,DS001C_MRS_LGG_2_HILICMSneg_20231023.d,DS001C_MRS_LGG_3_HILICMSneg_20231023.d,DS001C_MRS_LGG_4_HILICMSneg_20231023.d,DS001C_MRS_LGG_5_HILICMSneg_20231023.d,DS001C_MRS_LGG_6_HILICMSneg_20231023.d,DS001C_MRS_RC-14_1_HILICMSneg_20231023.d,DS001C_MRS_RC-14_2_HILICMSneg_20231023.d,DS001C_MRS_RC-14_3_HILICMSneg_20231023.d,DS001C_MRS_RC-14_4_HILICMSneg_20231023.d,DS001C_MRS_RC-14_5_HILICMSneg_20231023.d,DS001C_MRS_RC-14_6_HILICMSneg_20231023.d,DS001C_MRS_V1061_1_HILICMSneg_20231023.d,DS001C_MRS_V1061_2_HILICMSneg_20231023.d,DS001C_MRS_V1061_3_HILICMSneg_20231023.d,DS001C_MRS_V1061_4_HILICMSneg_20231023.d,DS001C_MRS_V1061_5_HILICMSneg_20231023.d,DS001C_MRS_V1061_6_HILICMSneg_20231023.d,DS001C_MRS_V195_1_HILICMSneg_20231023.d,DS001C_MRS_V195_2_HILICMSneg_20231023.d,DS001C_MRS_V195_3_HILICMSneg_20231023.d,DS001C_MRS_V195_4_HILICMSneg_20231023.d,DS001C_MRS_V195_5_HILICMSneg_20231023.d,DS001C_MRS_V195_6_HILICMSneg_20231023.d,DS001C_MRS_V336_1_HILICMSneg_20231023.d,DS001C_MRS_V336_2_HILICMSneg_20231023.d,DS001C_MRS_V336_3_HILICMSneg_20231023.d,DS001C_MRS_V336_4_HILICMSneg_20231023.d,DS001C_MRS_V336_5_HILICMSneg_20231023.d,DS001C_MRS_V336_6_HILICMSneg_20231023.d,DS001C_MRS_V339_1_HILICMSneg_20231023.d,DS001C_MRS_V339_2_HILICMSneg_20231023.d,DS001C_MRS_V339_3_HILICMSneg_20231023.d,DS001C_MRS_V339_4_HILICMSneg_20231023.d,DS001C_MRS_V339_5_HILICMSneg_20231023.d,DS001C_MRS_V339_6_HILICMSneg_20231023.d,DS001C_MRS_V347_1_HILICMSneg_20231023.d,DS001C_MRS_V347_2_HILICMSneg_20231023.d,DS001C_MRS_V347_3_HILICMSneg_20231023.d,DS001C_MRS_V347_4_HILICMSneg_20231023.d,DS001C_MRS_V347_5_HILICMSneg_20231023.d,DS001C_MRS_V347_6_HILICMSneg_20231023.d,DS001C_MRS_V368_1_HILICMSneg_20231023.d,DS001C_MRS_V368_2_HILICMSneg_20231023.d,DS001C_MRS_V368_3_HILICMSneg_20231023.d,DS001C_MRS_V368_4_HILICMSneg_20231023.d,DS001C_MRS_V368_5_HILICMSneg_20231023.d,DS001C_MRS_V368_6_HILICMSneg_20231023.d,DS001C_MRS_V369_1_HILICMSneg_20231023.d,DS001C_MRS_V369_2_HILICMSneg_20231023.d,DS001C_MRS_V369_3_HILICMSneg_20231023.d,DS001C_MRS_V369_4_HILICMSneg_20231023.d,DS001C_MRS_V369_5_HILICMSneg_20231023.d,DS001C_MRS_V369_6_HILICMSneg_20231023.d,DS001C_MRS_V370_1_HILICMSneg_20231023.d,DS001C_MRS_V370_2_HILICMSneg_20231023.d,DS001C_MRS_V370_3_HILICMSneg_20231023.d,DS001C_MRS_V370_4_HILICMSneg_20231023.d,DS001C_MRS_V370_5_HILICMSneg_20231023.d,DS001C_MRS_V370_6_HILICMSneg_20231023.d,DS001C_MRS_V371_1_HILICMSneg_20231023.d,DS001C_MRS_V371_2_HILICMSneg_20231023.d,DS001C_MRS_V371_3_HILICMSneg_20231023.d,DS001C_MRS_V371_4_HILICMSneg_20231023.d,DS001C_MRS_V371_5_HILICMSneg_20231023.d,DS001C_MRS_V371_6_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_1_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_2_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_3_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_4_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_5_HILICMSneg_20231023.d,DS001C_MRS-R_Blank_6_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_1_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_2_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_3_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_4_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_5_HILICMSneg_20231023.d,DS001C_MRS-R_LGG_6_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_1_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_2_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_3_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_4_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_5_HILICMSneg_20231023.d,DS001C_MRS-R_RC-14_6_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_1_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_2_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_3_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_4_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_5_HILICMSneg_20231023.d,DS001C_MRS-R_V1061_6_HILICMSneg_20231023.d,DS001C_MRS-R_V195_1_HILICMSneg_20231023.d,DS001C_MRS-R_V195_2_HILICMSneg_20231023.d,DS001C_MRS-R_V195_3_HILICMSneg_20231023.d,DS001C_MRS-R_V195_4_HILICMSneg_20231023.d,DS001C_MRS-R_V195_5_HILICMSneg_20231023.d,DS001C_MRS-R_V195_6_HILICMSneg_20231023.d,DS001C_MRS-R_V336_1_HILICMSneg_20231023.d,DS001C_MRS-R_V336_2_HILICMSneg_20231023.d,DS001C_MRS-R_V336_3_HILICMSneg_20231023.d,DS001C_MRS-R_V336_4_HILICMSneg_20231023.d,DS001C_MRS-R_V336_5_HILICMSneg_20231023.d,DS001C_MRS-R_V336_6_HILICMSneg_20231023.d,DS001C_MRS-R_V339_1_HILICMSneg_20231023.d,DS001C_MRS-R_V339_2_HILICMSneg_20231023.d,DS001C_MRS-R_V339_3_HILICMSneg_20231023.d,DS001C_MRS-R_V339_4_HILICMSneg_20231023.d,DS001C_MRS-R_V339_5_HILICMSneg_20231023.d,DS001C_MRS-R_V339_6_HILICMSneg_20231023.d,DS001C_MRS-R_V347_1_HILICMSneg_20231023.d,DS001C_MRS-R_V347_2_HILICMSneg_20231023.d,DS001C_MRS-R_V347_3_HILICMSneg_20231023.d,DS001C_MRS-R_V347_4_HILICMSneg_20231023.d,DS001C_MRS-R_V347_5_HILICMSneg_20231023.d,DS001C_MRS-R_V347_6_HILICMSneg_20231023.d,DS001C_MRS-R_V368_1_HILICMSneg_20231023.d,DS001C_MRS-R_V368_2_HILICMSneg_20231023.d,DS001C_MRS-R_V368_3_HILICMSneg_20231023.d,DS001C_MRS-R_V368_4_HILICMSneg_20231023.d,DS001C_MRS-R_V368_5_HILICMSneg_20231023.d,DS001C_MRS-R_V368_6_HILICMSneg_20231023.d,DS001C_MRS-R_V369_1_HILICMSneg_20231023.d,DS001C_MRS-R_V369_2_HILICMSneg_20231023.d,DS001C_MRS-R_V369_3_HILICMSneg_20231023.d,DS001C_MRS-R_V369_4_HILICMSneg_20231023.d,DS001C_MRS-R_V369_5_HILICMSneg_20231023.d,DS001C_MRS-R_V369_6_HILICMSneg_20231023.d,DS001C_MRS-R_V370_1_HILICMSneg_20231023.d,DS001C_MRS-R_V370_2_HILICMSneg_20231023.d,DS001C_MRS-R_V370_3_HILICMSneg_20231023.d,DS001C_MRS-R_V370_4_HILICMSneg_20231023.d,DS001C_MRS-R_V370_5_HILICMSneg_20231023.d,DS001C_MRS-R_V370_6_HILICMSneg_20231023.d,DS001C_MRS-R_V371_1_HILICMSneg_20231023.d,DS001C_MRS-R_V371_2_HILICMSneg_20231023.d,DS001C_MRS-R_V371_3_HILICMSneg_20231023.d,DS001C_MRS-R_V371_4_HILICMSneg_20231023.d,DS001C_MRS-R_V371_5_HILICMSneg_20231023.d,DS001C_MRS-R_V371_6_HILICMSneg_20231023.d,DS001C_Waterblank_1_1_HILICMSneg_20231023.d,DS001C_Waterblank_2_1_HILICMSneg_20231023.d,DS001C_Waterblank_3_3_HILICMSneg_20231023.d,DS001C_Waterblank_4_4_HILICMSneg_20231023.d,DS001C_Waterblank_5_5_HILICMSneg_20231023.d,DS001C_Waterblank_6_6_HILICMSneg_20231023.d,DS001C_Waterblank_7_7_HILICMSneg_20231023.d,DS001C_Waterblank_8_8_HILICMSneg_20231023.d,DS001C_Waterblank_9_9_HILICMSneg_20231023.d
Bilirubin_583-25565_1.42,331427,450043,310725,227741,400841,6315,617267,453237,139977,666601,552415,24274,430990,1138309,238599,352245,306129,114825,982497,817792,2435886,62234,2515618,616118,283725,492964,85736,420345,1041057,288610,36608,107220,1456154,70232,59898,87843,1371259,192064,1517821,1551577,1711476,33671,129349,73430,95670,1072435,1200072,106968,914622,30444,985849,1011201,59007,1182330,718246,192293,106786,155309,148545,1037459,29325,64292,6672,572909,215517,10844,141375,62379,1189078,336850,1156283,1102124,452986,554615,500371,1008358,309238,393112,25857,480792,378570,175802,121152,276665,449530,385109,162607,218714,47925,599861,46646,512295,631975,51689,55640,716672,288759,66298,326484,344690,241179,267772,44524,40309,64674,645078,693008,64473,44511,114414,634493,555919,39852,773321,38045,397843,15161,434401,45014,31868,47050,473992,566759,509629,274813,47080,46432,33489,63660,138518,37288,620146,28093,602792,35996,15726,16089,13391,219358,45322,486438,552375,610415,722313,29864,17159,54833,22380,16205,33031,7721,7155,15491
Biotin_243.08033_4.834,54359134,45121912,50737079,51309220,47654993,178831,66292419,48883779,59972692,54602057,50446154,59322500,4336904,24617252,30558719,1995563,6415241,15801857,1070425,8170056,5009730,560618,1434228,886243,43165262,45161742,46619087,43082888,44779080,42621080,16689552,18218082,18077376,20000163,15340164,3104177,3683236,15916810,4230088,14644037,16111759,3338699,17087685,1135555,6053404,17588763,530495,14177983,16889032,12578721,13293939,17213959,15936445,18630402,17747275,17614625,18879501,15304299,14602144,7289416,1785087,3501649,1357294,4615973,2024863,84739,13577252,15901675,15842942,4667486,14860046,7881227,53118971,51545308,56654112,59787947,50507584,52984660,61743272,56552212,49572567,64144922,67113557,61995769,1100797,44147677,10573848,10157099,10099735,4307878,2326905,12852637,8794663,12312603,11540237,4672930,43694882,47447748,43479546,37540121,46103667,45170855,29596440,22930381,23037135,17068507,14287202,21170495,25822596,21781879,12813449,19820403,26964502,22248386,26412824,20999557,4469391,5107534,25459816,24646411,26602502,22769603,23560904,22966090,20254198,20202815,18389072,24869047,24148401,25401859,33593921,34676769,490602,5834505,2107295,4960326,4336336,3185411,2886979,16076286,21033637,18062021,238855,19828443,19330,155126,99178,0,0,11243,6741,8932,3945
Chenodeoxycholic acid-Deoxycholic acid-Hyodeoxycholic acid-Ursodeoxycholic acid_391-2846_1-25,84338675,85275073,84862661,83531405,81975350,16196,24929012,24391311,21661115,19079496,8446854,15965170,9197689,12204190,12550044,9747101,12448900,32074552,47719633,53421255,22755005,4673165,51246450,25734995,63501219,61323929,61050049,62188664,60326005,59748302,17628849,15752346,17136605,18178853,15902661,18053244,16933250,17519229,16443689,17063137,16584765,17697599,15610539,14557241,15954987,14793705,12620481,15526027,14266530,15028080,13946959,12458922,16059574,16587282,11164475,11398057,10986230,12124696,10697238,11658443,1976053,1690191,416455,2986206,1054337,0,13922777,13175593,14282626,14370958,14180259,10011905,88508305,88038215,88470846,103879804,74994133,89402800,42737873,36141642,41964229,51226577,52781370,49058709,978043,31160029,44337152,19972650,40566204,41704689,57317475,7608481,23176878,18317298,43996185,27195405,48287708,51748103,50632291,48864972,51837901,53681428,374098,4978050,21254551,13300983,13496531,5425899,35010942,15666260,20790362,13778801,23512587,6228872,12300485,17556040,16636823,4984036,9090434,9860909,24670206,11975155,8079809,11843330,5330907,4959698,1663432,16512686,5195775,16968075,11411759,5568206,131339,10474622,10246114,9365400,6636937,6179391,30504407,16187099,12116434,18253665,7855974,26007064,4195,3847,30488,0,0,0,0,0,0
Cholic acid-Hyocholic acid_407-2797_3-62,3239202,4165134,4238319,4138704,4092803,0,12482,13133,91012,52100,16404,144063,207833,592046,174631,1529137,1136318,1317860,2015537,3966716,4067800,3730636,3003389,2680525,3991163,4181205,4055312,4034204,3586552,4011686,50622,26740,103410,103133,293474,19627,9610,20966,27315,13048,22215,310024,42542,31855,37870,118615,27323,36526,78048,0,19346,8608,23933,15228,8094,239557,23227,33741,13636,32134,14022,24213,3010,5539,3205,0,20598,44501,27437,366916,196525,8157,1171956,881624,112157,3594331,44741,1384793,0,29616,19971,29077,21697,15804,8653,43626,93025,0,11441,0,374611,510625,8956,414844,410282,46725,426774,56366,524562,469978,444020,565072,0,4872,651002,32763,0,70486,23008,72646,28516,362405,57460,18458,15652,23954,27887,19072,12713,35501,6129,0,40203,64808,0,9495,5626,611530,16392,11340,33537,39103,0,59003,30690,37498,38357,11612,18542,34208,518217,19608,0,20610,0,3679,179713,5036,3830,3686,3781,0,0
Cyanocobalamine_1353.55957_13.356,9139,18173,11502,6799,68514,27499,3518,16485,6652,9177,7429,20668,17196,11294,16066,9195,27355,21119,4022,97456,37733,7466,77821,56202,18516,9373,9730,12269,21516,4374,16978,5933,0,10027,17803,36292,29087,12202,7984,8492,34956,14343,24586,8965,9907,5926,16807,24787,11861,43655,31131,4023,10284,4649,7265,6188,0,24662,2753,11963,24289,1052,3714,34850,0,7164,6803,9918,9897,12597,18629,12323,166988,22941,14005,23367,13117,74922,27633,68303,14902,25396,21235,37062,10111,2882,10093,4165,6460,32025,7743,84117,74938,15016,67106,21706,19873,102316,12442,11285,139841,15799,0,4054,5368,10078,4405,9687,23672,48578,7109,0,0,5244,9328,0,10464,16650,20587,17902,9310,4577,15103,26019,17445,6232,0,16010,16799,32624,13625,0,11948,5951,34323,21884,17704,7972,14926,0,8087,9349,34380,0,0,0,21111,10374,0,14512,8265,8190,0
D-panthenol_204.12361_1.77,282656,668849,614521,370241,610135,5208,1053841,731977,557081,408346,451321,528400,734169,404857,470947,340776,474632,854422,404394,866051,352692,248753,492035,427862,625324,570151,516580,558082,346542,259739,709457,946635,1145933,1262923,672697,692413,573015,1256023,402349,1132356,1109097,1075102,388764,1054316,815388,1089925,940714,1078063,879349,1018240,982677,908143,854974,812389,921038,460311,1059389,807350,456753,1107688,390632,71577,35045,210186,55631,3462,1003864,434950,663671,599114,1035622,1095398,723327,791323,1064229,813820,754910,859511,958898,1018224,754137,607241,951246,983149,5486694,500244,340389,716308,719093,946535,334885,391525,349524,653640,513688,575554,530416,494234,560677,289428,260217,545194,838516,1164922,1194197,1358306,1302623,1196107,1073660,330290,1270205,779796,705339,1215955,746786,1083697,1114327,1102873,1146096,1165290,445287,864828,1170029,1117787,1104061,413458,1169379,1205782,689434,721378,1138094,1166262,9416,955550,409526,803372,390814,454638,1147055,705789,644642,770591,1144617,1106473,2399,0,1170497,0,0,0,3144,0,0
D-pantothenic acid_218.10287_4.717,21859044,22369984,29035596,29322590,51586759,5996,20033813,27172639,25733586,20816724,19877027,18614962,36128528,36801499,35189461,35664437,35277966,36572777,46751124,46935445,49336130,48575331,49619106,22816809,22519242,23384220,21647066,52997733,22232440,21706265,36409511,34376052,25245850,27967206,28014481,23450588,23217296,22068320,30751207,34523650,35133893,26645060,23759378,22691956,19577861,32557628,26941053,20793657,23124467,23607102,19208676,33173434,21752904,33240165,24007721,23850960,27928892,25027915,29293150,27237516,8854319,8055343,892771,15586916,4761881,0,25145473,25304923,23586740,30378312,31700887,25093295,28073092,27756443,26508178,52346111,29322690,28358377,11251043,17032711,12203165,11892597,11687983,11767652,3651900,14380608,21012000,12956692,13407057,13718023,28450527,29046089,29919730,29039664,29426619,29895213,29861466,29786585,31002825,29626063,30350760,30342760,14923698,15782307,15469536,15742294,14911289,16368081,16030325,16112249,16872692,14913680,17524223,17276323,12539610,12570270,12947480,11248072,12172189,12369327,14151938,15101497,13159013,17844066,14431272,13653445,16010659,15520700,15683757,14902641,14781195,14179264,196248,16290537,18076974,15186746,15363384,16480287,16554490,15514233,15273855,14760271,14897934,14424461,6055,6046,1113025,43080,109188,87892,22589,40872,23712
Ethy3-Indoleacetate_202.0868_1.32,11996844,12251889,11409945,10601094,13797902,0,43596950,47411910,41368746,40647545,43721446,34162393,21199439,22546179,21107359,22389804,24042312,24139496,18305747,16187856,13912788,19045116,16551743,20231389,17695771,11383752,9036833,9892964,10318555,11575951,29837845,27816212,30768020,35142837,29610233,30581397,28498477,18482364,17212993,29729754,26701286,25256280,30799865,27219462,27826029,27804000,29219106,25116967,25611902,22670272,26875949,26654554,22282590,18536388,31109191,29270986,30120353,31852658,28448588,26999395,8660278,7842214,563296,12050282,4176308,27143,26091406,26722857,27006714,27455278,19733328,19745655,12276000,27045093,4685254,17097440,6219120,10765135,30814734,28665856,29975779,31033500,28430189,27935356,78824205,15734322,14875654,2180727,2025113,1142372,9969446,12697918,7555051,16339809,9145556,10541846,8092632,1555043,6429332,8378083,993581,9292958,26128845,23483518,22332091,20224730,19884778,27417035,22777275,24105219,19303461,18201076,20302006,20804393,23223452,17005829,19968172,22584082,20913490,17118749,25121002,19871915,280359,319323,20559894,24857329,30390539,26793139,24572439,21723541,10241011,10669495,236445,19105553,16590070,16090547,12797614,12674385,9132815,18468701,20336997,18215620,21350489,21082753,18958,16076,75713,6037,0,0,29381,15808,0
FAD_828.11319_8.949,163211,90643,171405,188022,194254,28243,254801,309521,256387,310817,272873,262181,215160,209245,215324,232370,232339,173345,124389,344597,153382,177511,167068,182933,149266,146681,128991,151526,159675,357098,186301,200019,259939,192472,235835,224126,200280,279149,161079,242640,150920,259355,203160,246084,168075,182082,174390,134042,193649,219282,210954,103687,228953,232659,201067,234339,236985,183131,193536,247408,200412,191812,77084,220058,163860,3504,217173,190814,227038,197116,160455,172045,227914,225090,238600,257557,339676,194497,191492,233067,201100,159643,319958,288954,259750,208667,194596,564359,230532,255819,163215,111497,129252,143314,126176,140208,114771,136452,130027,127051,270816,40505,263533,251236,253822,234863,164026,180678,237651,152685,209640,204757,253322,165222,248405,203980,207978,176483,147668,194006,207491,209988,206549,173299,147950,203538,191574,250913,176976,246181,123265,184313,3365,140980,130276,141497,65963,100492,177460,194987,197453,192069,221319,195974,43159,38296,127579,3417,3404,5075,4992,7409,3193
Folic acid_440.1323_14.454,3565561,3006863,264851,545930,147683,551246,1660432,1271553,1361682,359531,323831,865618,2281757,294653,278358,132118,70681,3499672,2568722,2216827,1454474,1808075,752338,2680941,317606,354834,1823989,56074,45096,245591,3135540,1555417,902100,3100507,1286886,542932,676414,1367716,2105306,2776042,650395,1879578,1970145,596436,2062001,218277,763917,1892123,2106463,2048771,2202445,1672160,589344,2479595,2065574,1907557,1753793,2923027,1658363,2428422,3647,21591,14015,35720,19067,6857,2248334,2314377,2419040,1799871,2006101,988662,377265,703593,1803096,639160,748769,320207,1628285,92770,2356794,2266327,3409580,1070023,125658,170116,1080742,439743,409840,398903,129636,35430,211874,161702,619802,749265,1241490,327215,129984,581710,49112,616091,3640802,416869,749896,933914,1538340,1196004,4467384,2354141,340064,509894,2844149,2974949,765885,1720645,1860381,1407437,1927123,1334181,1003656,395287,230151,837323,1159928,365854,3843350,2206067,560802,691674,1486410,1059970,0,186300,1160145,687944,39730,60147,3966350,392122,2208093,2169762,499242,2534873,0,0,239721,0,0,0,1769,4905,0
Folinic acid_510.10504_13.992,1396760,1418257,1432659,1429433,1380153,497593,67055,878317,600511,923510,869459,873161,890083,939831,1161626,200500,88088,1208497,1275155,187293,313719,1293491,1284664,1231584,1591785,1626690,1385747,1443601,1266690,330615,1589994,1088766,1229470,147826,1432719,1589970,49750,43368,842557,1010342,926817,160136,816724,723590,954253,1251742,1021303,1420169,248681,1326837,833589,808981,1174446,799253,975642,1322551,1048493,1082870,194517,1273072,80718,78413,2560,35859,77937,2922,1021658,453617,149624,1136490,204719,1298622,884611,770004,1037298,1369754,1015757,1089864,613948,564576,660196,802188,816401,757164,48260,37409,85737,1105665,175210,999694,194481,507030,98593,94700,131735,485387,78693,445901,962718,174689,129285,297617,1766209,1032828,1005946,1454114,1461015,1436035,122487,60354,1092427,1637319,338237,1345059,1023121,1573969,167983,1553561,1135645,1012141,1332367,318170,1449228,1092171,1120255,1281493,1771767,1142692,1657000,865598,354191,157490,0,531260,810586,612130,26782,276571,1324717,1042377,1152319,1047379,330762,1525112,3595,0,183398,0,0,0,2840,0,0
Glycine_74.02423_7.5,943194,405624,1025686,873804,958441,640452,3202696,1619987,1553890,1087551,1466213,1398235,2319063,2234968,2172218,2289399,2191035,2145370,1069503,1356190,1341250,1242912,1114534,658685,1439861,1161169,750092,1032926,1507303,1494685,312522,1493928,1459390,2022485,1974638,1960735,621688,2029048,807345,2103925,2171588,2325874,1851207,1867812,1496173,1568557,1315556,1694344,2034870,2060032,2041658,2093135,617483,761888,2509315,1862923,2441003,1904277,2327323,2088282,1661308,1267653,659582,1885353,1138871,191192,1707687,1429066,1503471,1723572,1479546,1743939,372354,86133,646894,1069240,291122,363510,293524,198104,505112,415952,453872,179968,3230398,519704,411399,470191,333577,301735,418095,362922,258642,281767,435869,219581,195343,212645,371618,341666,318045,311958,742358,501581,772461,550953,447815,699532,1075575,921800,555309,686708,525456,625323,778458,682636,778254,769832,738198,657495,634562,535320,616849,708646,442840,510489,824103,536214,618487,643447,808207,144808,289508,537985,597430,603129,664933,860770,753332,697525,472951,603923,728429,515903,8877,5740,93806,275085,227401,244242,370043,328228,307128
Glycochenodeoxycholic acid-Glycodeoxycholic acid-Glycoursodeoxycholic acid_448.3063_3-26,2276165,3645596,10335401,10757578,8862805,0,2943165,4502131,4470455,4405120,4682420,4141748,3569008,3787186,3773726,3217888,4148047,4471051,5684547,6752972,5508718,5248619,5737428,6163275,1831550,5614577,5556574,5330818,5373603,3660248,1469987,1957272,2252699,2027860,1872680,2036985,4218460,4500025,4661337,717718,1823765,595891,1498162,1463413,672579,1471799,1320398,1479437,1575763,867730,1247479,3816115,3898729,1576070,2529013,2264198,780598,2624956,2400003,2516192,930164,709177,167649,160480,489015,0,928572,1649173,836676,1786423,223235,1838219,5917499,8535248,5119866,20478002,11434651,12737917,1075217,1000902,1193305,1199408,1502070,1045395,46137,1856342,624004,1959543,2030850,2523434,1967612,703258,2411443,2333822,3409930,1343769,2567767,2499060,1414381,4144856,2908834,4362994,2114252,2001701,1942108,328107,806234,1747907,369666,2047922,1889277,1761779,2083894,2127915,2393574,1753812,1540932,2343941,1976595,2282536,1860519,1467308,1264815,1754476,2110940,1417160,1773864,1480814,948912,1421942,1867209,655401,7233,374736,390572,1381869,1022603,249775,2159992,255701,1603500,1566237,507508,2109828,0,0,3180,0,0,0,0,0,0
Glycocholic acid_464.30121_4.97,7690424,7917879,8039537,9613819,7685115,0,3669761,3430551,3359026,3561536,2682840,3242957,3682458,3992902,4330646,3512352,4449076,4855497,5659908,7090258,4540419,5854002,5659829,6264708,5407691,6750672,6838661,5126007,4968215,4557081,2151408,2465487,2515490,1047240,2212819,2438292,621239,1453602,2177904,1851535,2388316,3092023,2013932,2161854,1484404,1007834,2402055,1940491,2387602,1971370,2010364,1648972,1711585,1807731,2350029,2209101,1971655,2585819,2115992,815081,311647,402652,49048,25995,59099,3144,1992388,1884871,2065793,2052045,2063701,2188975,8066528,9042644,9682408,9538406,6377759,10891126,2356553,2539435,2915948,4393144,2711383,2306475,64217,5014758,5932989,6289925,6401158,4918782,4751397,2401007,4108319,4207797,3782186,2889617,3459279,3188656,3201710,4443218,3559101,4125655,1437612,1938431,2058016,552160,1612224,1415494,1619364,1898625,2314420,2277780,1830356,1997090,2338387,1658132,1937869,2559895,1939355,1701877,2228473,2126871,1478276,963007,1803823,2000878,1390823,1671319,1713714,2206148,1181945,1193551,3560,1115119,1548536,1095894,919654,1102578,2646212,2074826,2094993,2047504,2057422,1020704,0,0,3183,0,0,0,3385,0,0
Homocysteine_134.02757_5.57,6845790,7023990,6066996,6737339,6574651,117913,3036787,3301672,3201854,3316426,3244760,3108372,4095655,3404309,4514697,4299529,3289459,4366687,4498550,4617437,4412472,4236824,4385912,3672577,4808216,4943406,4737709,4859804,3759307,4799983,5733507,3349340,4021970,5024270,4819625,3815404,1479588,3400941,2297960,4831191,3677746,3714227,3130049,2762248,3345418,3527419,3799993,3302989,5269858,3043601,3306079,5021128,3274413,3409934,3367619,2947780,3091091,2593717,2376564,3436191,3435391,3317613,45120472,4081242,45945709,0,3669852,3823554,3938561,2404368,3485762,3782030,6273281,6332532,6346598,10250068,4950612,6513386,3444460,3049830,3090365,3742858,3834499,3769112,78378,4215530,3777545,4801986,5061453,4860264,3907326,2550675,3276068,3473732,2729236,3225891,2663166,2905020,3401234,2788300,3490780,3603577,4383159,2542296,2801774,2715095,2575412,1891430,3602873,3330806,2419199,1974828,2746748,3200653,3392069,2281006,2817297,3027434,2600690,2717215,3201502,3332191,2877998,2602714,2641298,2454715,2826867,2259811,2296730,1425536,2784459,2769819,860966,2316450,1758240,2091530,42369832,43031855,3572115,2340840,2716112,2726111,3030878,3167781,1052518,462506,11007,0,162623,5808,90493,12174,286389
Hydroquinone_109.02895_25-222,0,91364,0,23888,4615,13185,0,0,0,0,0,14687,16057,17635,9630,0,15315,0,0,38503,15495,0,53321,19552,0,0,20590,8968,15537,29482,5916,0,23829,0,2338,9688,42582,0,0,5618,13059,0,4704,0,0,4497,2238,14249,0,54791,10770,33475,28252,46532,14419,0,69237,5083,4300,27557,4440,14009,44317,4798,2759,19325,29069,0,24654,6832,0,65732,23453,85259,0,0,13991,8234,0,16952,0,19172,0,40537,10303,0,189728,30822,0,92825,30423,19894,8077,303310,115444,88326,0,25596,22359,44617,2674,4681,36836,25152,3447,7119,10241,0,148848,21325,3202,172604,0,0,20097,0,0,32418,14526,20427,0,14015,0,25856,4135,0,2884,22682,31713,11790,20987,0,4112,5190,41824,59956,15879,35714,0,7257,7344,6215,20126,2490,12952,3127,19327,13624,0,8083,18273,31613,7103
Hypoxanthine_135.03071_2.553,30381049,29800725,29461921,30165320,30058787,87443,6370155,10192337,10357223,10532401,9382056,4164469,45049125,47951318,46801303,49036966,49417918,51663012,42253527,41800909,42534013,41105168,42236564,44636429,31137945,32514980,31254256,31944778,28556619,30115033,40451795,43529476,43183782,45938572,41343464,39430925,39276262,38927715,38459380,36925617,40995802,38255606,34532232,29313873,31723313,30646830,32470231,30172564,32000283,33385361,31982481,33398588,37494104,33808800,51298484,50714396,51525504,51329493,51690264,51816509,26766567,24908605,11696334,28365468,21396590,397976,35530321,36360986,34283484,36932351,34122737,34076533,21153256,23502892,15535820,29991283,21502516,23494995,9273302,14317082,8409286,8879310,7423279,9646104,58502674,27921965,33678310,30145629,36005240,32273901,20741675,18296071,25925573,21716107,22149013,24950550,20409089,20725917,21743980,19464739,20244858,21029723,30336114,28649008,29827232,30487002,32855494,27990045,29462445,28294358,28315415,29907047,31511500,32767633,24632752,25832137,28223912,26272584,27326976,27662389,26092232,24857998,25165069,24370541,24270845,24664952,38652677,37146982,38084757,37335748,40171528,36884659,2096645,26720208,26209519,24891646,24792427,23581261,28457829,26019298,26582598,25596288,26926156,26429509,239533,11424,1343131,338218,17046,104059,366069,128351,186338
